condition_id,kind,seed,agent_position,agent_name,game_variant,goal_framing,model,persona,instruction_wording,response_format,temperature,persona_format,choice,declared_choice,first_valid_choice_token,action_matches_declared,action_matches_first_token,reasoning_depth,declared_reasoning_depth,regime,declared_regime,prompt_exposes_choose_number_schema,prompt_requires_exactly_one_action,prompt_action_schema_sha256,output_sha256,output_prefix,output_suffix,tar_action_member,tar_prompt_member
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3005,2,Player 1,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3001,1,Player 1,basic,strategic,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3001,2,Player 2,basic,strategic,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3002,1,Player 1,basic,strategic,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3002,2,Player 2,basic,strategic,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3003,1,Player 1,basic,strategic,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3003,2,Player 2,basic,strategic,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3004,1,Player 2,basic,strategic,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3004,2,Player 1,basic,strategic,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3005,1,Player 2,basic,strategic,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a,variation,3005,2,Player 1,basic,strategic,qwen3.5-27b-fp8,neutral,paraphrase-a,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,317f8992b16a31bf6d5fe10bd804cfea7d162bd0b04852dbd80ef00bfebd6b25,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-a/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b,variation,3001,1,Player 2,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-b,default,0.5,default,12,12,12,1,1,8,8,deep-11:14,deep-11:14,1,1,5cec32f344f1ab018c419c5317d0379b1533047433630d2ac78836a06a8bcadc,195eb470210ea6aae00f1b7e12f1e3c5cb56fc4063e1d15ef0618fe012a60840,ACTION: CHOOSE_NUMBER number: 12,ACTION: CHOOSE_NUMBER number: 12,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b,variation,3001,2,Player 1,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-b,default,0.5,default,12,12,12,1,1,8,8,deep-11:14,deep-11:14,1,1,5cec32f344f1ab018c419c5317d0379b1533047433630d2ac78836a06a8bcadc,195eb470210ea6aae00f1b7e12f1e3c5cb56fc4063e1d15ef0618fe012a60840,ACTION: CHOOSE_NUMBER number: 12,ACTION: CHOOSE_NUMBER number: 12,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b,variation,3002,1,Player 1,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-b,default,0.5,default,12,12,12,1,1,8,8,deep-11:14,deep-11:14,1,1,5cec32f344f1ab018c419c5317d0379b1533047433630d2ac78836a06a8bcadc,195eb470210ea6aae00f1b7e12f1e3c5cb56fc4063e1d15ef0618fe012a60840,ACTION: CHOOSE_NUMBER number: 12,ACTION: CHOOSE_NUMBER number: 12,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b,variation,3002,2,Player 2,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-b,default,0.5,default,12,12,12,1,1,8,8,deep-11:14,deep-11:14,1,1,5cec32f344f1ab018c419c5317d0379b1533047433630d2ac78836a06a8bcadc,195eb470210ea6aae00f1b7e12f1e3c5cb56fc4063e1d15ef0618fe012a60840,ACTION: CHOOSE_NUMBER number: 12,ACTION: CHOOSE_NUMBER number: 12,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b,variation,3003,1,Player 1,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-b,default,0.5,default,12,12,12,1,1,8,8,deep-11:14,deep-11:14,1,1,5cec32f344f1ab018c419c5317d0379b1533047433630d2ac78836a06a8bcadc,195eb470210ea6aae00f1b7e12f1e3c5cb56fc4063e1d15ef0618fe012a60840,ACTION: CHOOSE_NUMBER number: 12,ACTION: CHOOSE_NUMBER number: 12,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b,variation,3003,2,Player 2,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-b,default,0.5,default,12,12,12,1,1,8,8,deep-11:14,deep-11:14,1,1,5cec32f344f1ab018c419c5317d0379b1533047433630d2ac78836a06a8bcadc,195eb470210ea6aae00f1b7e12f1e3c5cb56fc4063e1d15ef0618fe012a60840,ACTION: CHOOSE_NUMBER number: 12,ACTION: CHOOSE_NUMBER number: 12,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b,variation,3004,1,Player 2,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-b,default,0.5,default,12,12,12,1,1,8,8,deep-11:14,deep-11:14,1,1,5cec32f344f1ab018c419c5317d0379b1533047433630d2ac78836a06a8bcadc,195eb470210ea6aae00f1b7e12f1e3c5cb56fc4063e1d15ef0618fe012a60840,ACTION: CHOOSE_NUMBER number: 12,ACTION: CHOOSE_NUMBER number: 12,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b,variation,3004,2,Player 1,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-b,default,0.5,default,12,12,12,1,1,8,8,deep-11:14,deep-11:14,1,1,5cec32f344f1ab018c419c5317d0379b1533047433630d2ac78836a06a8bcadc,195eb470210ea6aae00f1b7e12f1e3c5cb56fc4063e1d15ef0618fe012a60840,ACTION: CHOOSE_NUMBER number: 12,ACTION: CHOOSE_NUMBER number: 12,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b,variation,3005,1,Player 1,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-b,default,0.5,default,12,12,12,1,1,8,8,deep-11:14,deep-11:14,1,1,5cec32f344f1ab018c419c5317d0379b1533047433630d2ac78836a06a8bcadc,195eb470210ea6aae00f1b7e12f1e3c5cb56fc4063e1d15ef0618fe012a60840,ACTION: CHOOSE_NUMBER number: 12,ACTION: CHOOSE_NUMBER number: 12,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b,variation,3005,2,Player 2,basic,none,qwen3.5-27b-fp8,neutral,paraphrase-b,default,0.5,default,19,19,19,1,1,1,1,one-step-19,one-step-19,1,1,5cec32f344f1ab018c419c5317d0379b1533047433630d2ac78836a06a8bcadc,8bd9a221cc51422632e372fb3c8623d4d5bdce1f9c0c913703ce733d1334c2b4,ACTION: CHOOSE_NUMBER number: 19,ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b,variation,3001,1,Player 2,basic,strategic,qwen3.5-27b-fp8,neutral,paraphrase-b,default,0.5,default,12,12,12,1,1,8,8,deep-11:14,deep-11:14,1,1,5cec32f344f1ab018c419c5317d0379b1533047433630d2ac78836a06a8bcadc,195eb470210ea6aae00f1b7e12f1e3c5cb56fc4063e1d15ef0618fe012a60840,ACTION: CHOOSE_NUMBER number: 12,ACTION: CHOOSE_NUMBER number: 12,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral__instruction_wording-paraphrase-b/seed_3001/run/prompts_and_responses.jsonl.gz
