condition_id,seed,agent_position,model,game_variant,goal_framing,persona,instruction_wording,response_format,temperature,persona_format,choice,declared_choice,first_valid_choice_token,action_matches_first_token,output_sha256,output_prefix,output_suffix,tar_action_member,tar_prompt_member
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3002,2,gemma-4-31b,basic,none,neutral,default,default,1.0,default,20,11,20,1,39c4b4234578a7d9f02e2752539e5f8c8ada17db0ab00546453031c375d6ed8f,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Lowest Unique Bid"" logic, but with a specific incentive to be exactly one unit below the opponent.   If the opponent chooses $n$, I gain $n-1 + 20$ by choosing $n-1$.  - If",ecuring the bonus if the opponent also attempts to undercut. Choosing 11 prevents the opponent from getting the bonus from me.  ACTION: CHOOSE_NUMBER number: 11,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3003,1,gemma-4-31b,basic,none,neutral,default,default,1.0,default,20,11,20,1,872da0940e0fd7ec8cbdf3eb7ae6a2b1ef2c540ddfa7dfcbee9a353d66c4a9ee,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Lowest Unique Bid"" logic, but with a specific incentive to be exactly one unit below the opponent.   If the opponent chooses $n$, I gain $n-1 + 20$ by choosing $n-1$.  - If",ggering the bonus if the opponent also attempts to undercut. Choosing 11 prevents the opponent from getting the bonus from me.  ACTION: CHOOSE_NUMBER number: 11,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3003,2,gemma-4-31b,basic,none,neutral,default,default,1.0,default,20,11,20,1,6c8c24812e407a153976c53cbf3ea020ae835ddcb2e14ae4431bcb1e7667b300,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Lowest Unique Bid"" logic, but with a specific incentive to be exactly one unit below the opponent.   If the opponent chooses $n$, I gain $n-1 + 20$ by choosing $n-1$.  - If",cut. Choosing 11 guarantees the minimum base but prevents the opponent from winning the bonus via 10 (which is out of bounds).  ACTION: CHOOSE_NUMBER number: 11,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3004,1,gemma-4-31b,basic,none,neutral,default,default,1.0,default,20,11,20,1,872da0940e0fd7ec8cbdf3eb7ae6a2b1ef2c540ddfa7dfcbee9a353d66c4a9ee,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Lowest Unique Bid"" logic, but with a specific incentive to be exactly one unit below the opponent.   If the opponent chooses $n$, I gain $n-1 + 20$ by choosing $n-1$.  - If",ggering the bonus if the opponent also attempts to undercut. Choosing 11 prevents the opponent from getting the bonus from me.  ACTION: CHOOSE_NUMBER number: 11,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3004,2,gemma-4-31b,basic,none,neutral,default,default,1.0,default,20,11,20,1,6c8c24812e407a153976c53cbf3ea020ae835ddcb2e14ae4431bcb1e7667b300,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Lowest Unique Bid"" logic, but with a specific incentive to be exactly one unit below the opponent.   If the opponent chooses $n$, I gain $n-1 + 20$ by choosing $n-1$.  - If",cut. Choosing 11 guarantees the minimum base but prevents the opponent from winning the bonus via 10 (which is out of bounds).  ACTION: CHOOSE_NUMBER number: 11,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3005,1,gemma-4-31b,basic,none,neutral,default,default,1.0,default,20,11,20,1,872da0940e0fd7ec8cbdf3eb7ae6a2b1ef2c540ddfa7dfcbee9a353d66c4a9ee,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Lowest Unique Bid"" logic, but with a specific incentive to be exactly one unit below the opponent.   If the opponent chooses $n$, I gain $n-1 + 20$ by choosing $n-1$.  - If",ggering the bonus if the opponent also attempts to undercut. Choosing 11 prevents the opponent from getting the bonus from me.  ACTION: CHOOSE_NUMBER number: 11,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3005,2,gemma-4-31b,basic,none,neutral,default,default,1.0,default,20,11,20,1,39c4b4234578a7d9f02e2752539e5f8c8ada17db0ab00546453031c375d6ed8f,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Lowest Unique Bid"" logic, but with a specific incentive to be exactly one unit below the opponent.   If the opponent chooses $n$, I gain $n-1 + 20$ by choosing $n-1$.  - If",ecuring the bonus if the opponent also attempts to undercut. Choosing 11 prevents the opponent from getting the bonus from me.  ACTION: CHOOSE_NUMBER number: 11,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3001,1,gemma-4-31b,cycle,none,neutral,default,default,1.0,default,11,20,11,1,1e9d0d1b000ce50c9594636ac3c25bae405d8cc63f2e3100826dd511576ab8e4,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Penalty Game"" logic, but structured as a cyclic competition. - Base payoff: $X$ (where $11 \le X \le 20$). - Bonus: $+20$ if $X = Y-1$ or $(X=20, Y=11)$. - The bonus is sig","and secures the bonus if the opponent chooses 11. In a zero-knowledge initial state, the highest base value is a strong hedge.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3001,2,gemma-4-31b,cycle,none,neutral,default,default,1.0,default,11,20,11,1,93e41b6f7225ff35d81dc1942346ac76c15836d537b0a77aff359408e235042d,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Penalty Game"" logic, but structured as a cyclic competition. - Base payoff: $X$ (where $11 \le X \le 20$). - Bonus: $+20$ if $X = Y-1$ or $(X=20, Y=11)$. - The bonus is sig","m scenario for this cyclic game, distribution tends toward randomness or extreme values. 20 maximizes the floor of the payoff.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3002,1,gemma-4-31b,cycle,none,neutral,default,default,1.0,default,11,20,11,1,1e9d0d1b000ce50c9594636ac3c25bae405d8cc63f2e3100826dd511576ab8e4,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Penalty Game"" logic, but structured as a cyclic competition. - Base payoff: $X$ (where $11 \le X \le 20$). - Bonus: $+20$ if $X = Y-1$ or $(X=20, Y=11)$. - The bonus is sig","and secures the bonus if the opponent chooses 11. In a zero-knowledge initial state, the highest base value is a strong hedge.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3002,2,gemma-4-31b,cycle,none,neutral,default,default,1.0,default,11,20,11,1,1e9d0d1b000ce50c9594636ac3c25bae405d8cc63f2e3100826dd511576ab8e4,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Penalty Game"" logic, but structured as a cyclic competition. - Base payoff: $X$ (where $11 \le X \le 20$). - Bonus: $+20$ if $X = Y-1$ or $(X=20, Y=11)$. - The bonus is sig","and secures the bonus if the opponent chooses 11. In a zero-knowledge initial state, the highest base value is a strong hedge.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3003,1,gemma-4-31b,cycle,none,neutral,default,default,1.0,default,11,20,11,1,1e9d0d1b000ce50c9594636ac3c25bae405d8cc63f2e3100826dd511576ab8e4,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Penalty Game"" logic, but structured as a cyclic competition. - Base payoff: $X$ (where $11 \le X \le 20$). - Bonus: $+20$ if $X = Y-1$ or $(X=20, Y=11)$. - The bonus is sig","and secures the bonus if the opponent chooses 11. In a zero-knowledge initial state, the highest base value is a strong hedge.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3003,2,gemma-4-31b,cycle,none,neutral,default,default,1.0,default,11,20,11,1,1e9d0d1b000ce50c9594636ac3c25bae405d8cc63f2e3100826dd511576ab8e4,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Penalty Game"" logic, but structured as a cyclic competition. - Base payoff: $X$ (where $11 \le X \le 20$). - Bonus: $+20$ if $X = Y-1$ or $(X=20, Y=11)$. - The bonus is sig","and secures the bonus if the opponent chooses 11. In a zero-knowledge initial state, the highest base value is a strong hedge.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3004,1,gemma-4-31b,cycle,none,neutral,default,default,1.0,default,11,20,11,1,1e9d0d1b000ce50c9594636ac3c25bae405d8cc63f2e3100826dd511576ab8e4,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Penalty Game"" logic, but structured as a cyclic competition. - Base payoff: $X$ (where $11 \le X \le 20$). - Bonus: $+20$ if $X = Y-1$ or $(X=20, Y=11)$. - The bonus is sig","and secures the bonus if the opponent chooses 11. In a zero-knowledge initial state, the highest base value is a strong hedge.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3004,2,gemma-4-31b,cycle,none,neutral,default,default,1.0,default,11,20,11,1,1e9d0d1b000ce50c9594636ac3c25bae405d8cc63f2e3100826dd511576ab8e4,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Penalty Game"" logic, but structured as a cyclic competition. - Base payoff: $X$ (where $11 \le X \le 20$). - Bonus: $+20$ if $X = Y-1$ or $(X=20, Y=11)$. - The bonus is sig","and secures the bonus if the opponent chooses 11. In a zero-knowledge initial state, the highest base value is a strong hedge.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3005,1,gemma-4-31b,cycle,none,neutral,default,default,1.0,default,11,20,11,1,1e9d0d1b000ce50c9594636ac3c25bae405d8cc63f2e3100826dd511576ab8e4,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Penalty Game"" logic, but structured as a cyclic competition. - Base payoff: $X$ (where $11 \le X \le 20$). - Bonus: $+20$ if $X = Y-1$ or $(X=20, Y=11)$. - The bonus is sig","and secures the bonus if the opponent chooses 11. In a zero-knowledge initial state, the highest base value is a strong hedge.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,3005,2,gemma-4-31b,cycle,none,neutral,default,default,1.0,default,11,20,11,1,1e9d0d1b000ce50c9594636ac3c25bae405d8cc63f2e3100826dd511576ab8e4,"Analysis: This is a variation of the ""Guess 2/3 of the Average"" or ""Penalty Game"" logic, but structured as a cyclic competition. - Base payoff: $X$ (where $11 \le X \le 20$). - Bonus: $+20$ if $X = Y-1$ or $(X=20, Y=11)$. - The bonus is sig","and secures the bonus if the opponent chooses 11. In a zero-knowledge initial state, the highest base value is a strong hedge.  ACTION: CHOOSE_NUMBER number: 20",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3005/run/prompts_and_responses.jsonl.gz
