seed,action_prompt,model,interaction_pathway,treatment_value,treatment_condition,treatment_tar_member,reference_value,reference_condition,reference_tar_member,signed_effect,stratum_id,claim_id,official_parent,design_variable,design_level,persona_richness
7004,deliberate,,closed,0.8051600654405031,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,0.901099878063733,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,-0.09593981262322993,persona_richness=generic|action_prompt=deliberate|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7005,deliberate,,closed,0.8132174016059999,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,0.8944191531942753,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,-0.08120175158827547,persona_richness=generic|action_prompt=deliberate|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7006,deliberate,,closed,0.8161857454881282,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,0.899276358474651,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,-0.08309061298652287,persona_richness=generic|action_prompt=deliberate|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7007,deliberate,,closed,0.8237304294039863,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,0.9021762000798033,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7007/run/action_events.jsonl.gz,-0.07844577067581693,persona_richness=generic|action_prompt=deliberate|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7008,deliberate,,closed,0.8337704416705738,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.9141036864577264,persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7008/run/action_events.jsonl.gz,-0.08033324478715265,persona_richness=generic|action_prompt=deliberate|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7001,reactive,,closed,0.802634597580688,persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.9141743271285913,persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7001/run/action_events.jsonl.gz,-0.11153972954790325,persona_richness=generic|action_prompt=reactive|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7002,reactive,,closed,0.8043657491916876,persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.9056045270356103,persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7002/run/action_events.jsonl.gz,-0.10123877784392277,persona_richness=generic|action_prompt=reactive|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7003,reactive,,closed,0.8424061196090745,persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.9058185358530313,persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,-0.06341241624395677,persona_richness=generic|action_prompt=reactive|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7004,reactive,,closed,0.8077001723623222,persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,0.9067097825337624,persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,-0.09900961017144028,persona_richness=generic|action_prompt=reactive|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7005,reactive,,closed,0.805244936505847,persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,0.9068401124423775,persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,-0.10159517593653045,persona_richness=generic|action_prompt=reactive|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7006,reactive,,closed,0.8307747998222704,persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,0.8940695810879652,persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,-0.06329478126569477,persona_richness=generic|action_prompt=reactive|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7007,reactive,,closed,0.838367927759479,persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,0.907005470687267,persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7007/run/action_events.jsonl.gz,-0.06863754292778801,persona_richness=generic|action_prompt=reactive|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7008,reactive,,closed,0.7922904936703897,persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.9023014550788255,persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7008/run/action_events.jsonl.gz,-0.1100109614084358,persona_richness=generic|action_prompt=reactive|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7001,engagement-max,,closed,0.789511653410688,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.9060478556915453,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7001/run/action_events.jsonl.gz,-0.11653620228085737,persona_richness=generic|action_prompt=engagement-max|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7002,engagement-max,,closed,0.8108630410664092,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.9026333867781087,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7002/run/action_events.jsonl.gz,-0.09177034571169951,persona_richness=generic|action_prompt=engagement-max|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7003,engagement-max,,closed,0.8199406938060444,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.893445472686692,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,-0.07350477888064766,persona_richness=generic|action_prompt=engagement-max|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7004,engagement-max,,closed,0.825898415750057,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,0.9047878061777599,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,-0.07888939042770293,persona_richness=generic|action_prompt=engagement-max|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7005,engagement-max,,closed,0.8226088946314895,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,0.9006585683106484,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,-0.07804967367915894,persona_richness=generic|action_prompt=engagement-max|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7006,engagement-max,,closed,0.8140723301819599,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,0.8998258513529181,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,-0.08575352117095825,persona_richness=generic|action_prompt=engagement-max|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7007,engagement-max,,closed,0.8185074119744908,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,0.8979136588018027,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7007/run/action_events.jsonl.gz,-0.0794062468273119,persona_richness=generic|action_prompt=engagement-max|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7008,engagement-max,,closed,0.7936611998802079,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.9017859015225889,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7008/run/action_events.jsonl.gz,-0.10812470164238097,persona_richness=generic|action_prompt=engagement-max|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,generic
7001,deliberate,,closed,0.9074657630331919,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.9135435388552783,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7001/run/action_events.jsonl.gz,-0.006077775822086351,persona_richness=demographic|action_prompt=deliberate|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,demographic
7002,deliberate,,closed,0.9073242469597266,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.9124618722384348,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7002/run/action_events.jsonl.gz,-0.005137625278708202,persona_richness=demographic|action_prompt=deliberate|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,demographic
7003,deliberate,,closed,0.9039045132457839,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.9099023056046928,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,-0.005997792358908849,persona_richness=demographic|action_prompt=deliberate|interaction_pathway=closed,E3b,h3_model_monoculture,default_signal_rows,default,demographic
